"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","Chain","Model","Cluster_plt","Ontology"
"305","K2
(28)","BP","GO:0006281","DNA repair",0.392857142857143,"72/549",0.000320734986025128,0.0474977998371761,0.0445727153897254,"851453/850584/853752/855642/854315/850719/854198/855459/852385/854063/855404",11,"K2 (28)","Bayesian",3,"Bayesian: chain 3",2,"ALL"
"306","K2
(28)","BP","GO:0022402","cell cycle process",0.642857142857143,"179/549",0.000417869206778675,0.0474977998371761,0.0445727153897254,"850768/850584/853752/855642/855407/854315/853056/854198/855488/855459/852385/854063/855404/854666/850345/850822/854974/853283",18,"K2 (28)","Bayesian",3,"Bayesian: chain 3",2,"ALL"
"307","K5
(66)","BP","GO:0071554","cell wall organization or biogenesis",0.272727272727273,"42/549",1.12273622052144e-07,1.77017895383113e-05,1.77017895383113e-05,"851625/855529/852856/852141/856861/850992/853102/851246/855352/852897/855438/853766/854953/856357/856272/853045/855562/853281",18,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"ALL"
"308","K5
(66)","BP","GO:0045229","external encapsulating structure organization",0.257575757575758,"38/549",1.27046336399364e-07,1.77017895383113e-05,1.77017895383113e-05,"851625/855529/852856/852141/856861/850992/853102/855352/852897/855438/853766/854953/856357/856272/853045/855562/853281",17,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"ALL"
"309","K5
(66)","BP","GO:0071555","cell wall organization",0.257575757575758,"38/549",1.27046336399364e-07,1.77017895383113e-05,1.77017895383113e-05,"851625/855529/852856/852141/856861/850992/853102/855352/852897/855438/853766/854953/856357/856272/853045/855562/853281",17,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"ALL"
"310","K5
(66)","CC","GO:0071944","cell periphery",0.454545454545455,"111/550",5.32674296360041e-07,4.79406866724037e-05,3.7567555638024e-05,"851625/855529/855293/851904/852856/852932/855023/850992/853102/853760/855940/856854/855352/852897/855438/852459/853766/856729/851663/854953/852382/851067/853396/856049/856272/851597/853045/854214/853671/853281",30,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"ALL"
"311","K5
(66)","CC","GO:0031224","intrinsic component of membrane",0.46969696969697,"128/550",5.03484051199132e-06,0.000151472317230564,0.000118697605315179,"851625/855529/852825/853243/852932/855023/852845/853102/852458/851246/856718/856854/853861/852897/855438/853766/856729/851663/854953/852382/851067/853396/856357/856049/856272/851004/851597/853045/854214/853671/854052",31,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"ALL"
"312","K5
(66)","CC","GO:0012505","endomembrane system",0.318181818181818,"92/550",0.000919036429353069,0.0075193889674342,0.00589238667623499,"855293/852825/853243/852845/850992/852458/853882/851246/856718/856854/853861/855352/851663/852382/856357/856272/851597/853045/854214/853671/854052",21,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"ALL"
"313","K5
(66)","CC","GO:0005618","cell wall",0.151515151515152,"30/550",0.00134187084273863,0.00862631256046262,0.00675980048597656,"851625/852856/850992/853102/855940/855352/852459/853766/856729/853281",10,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"ALL"
"314","K5
(66)","CC","GO:0009277","fungal-type cell wall",0.151515151515152,"30/550",0.00134187084273863,0.00862631256046262,0.00675980048597656,"851625/852856/850992/853102/855940/855352/852459/853766/856729/853281",10,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"ALL"
"315","K5
(66)","CC","GO:0005783","endoplasmic reticulum",0.227272727272727,"61/550",0.00277779847190424,0.0166667908314255,0.0130605261486024,"855293/852825/853243/852845/850992/853882/851246/856854/853861/855352/852382/856272/851597/854214/854052",15,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"ALL"
"316","K5
(66)","CC","GO:0005933","cellular bud",0.242424242424242,"73/550",0.0070538052230178,0.0382784233056594,0.029995957444201,"852455/851904/851430/853153/852932/856861/850992/853760/856854/855438/852382/851067/856236/853396/856272/851597",16,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"ALL"
"317","K7
(15)","BP","GO:0000727","double-strand break repair via break-induced replication",0.333333333333333,"10/549",1.71636666371069e-06,0.000164059202095406,9.41292914665307e-05,"852501/852673/852258/856680/850980",5,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"ALL"
"318","K7
(15)","BP","GO:0033260","nuclear DNA replication",0.4,"18/549",2.11235024157175e-06,0.000164059202095406,9.41292914665307e-05,"855067/852501/852673/852258/856680/850980",6,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"ALL"
"319","K7
(15)","BP","GO:0006261","DNA-dependent DNA replication",0.466666666666667,"47/549",8.25841984392629e-05,0.00192421182363482,0.00110402033703015,"854156/855067/852501/852673/852258/856680/850980",7,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"ALL"
"320","K7
(15)","BP","GO:0006260","DNA replication",0.466666666666667,"51/549",0.000143855570001731,0.00257833444695411,0.00147932448503805,"854156/855067/852501/852673/852258/856680/850980",7,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"ALL"
"321","K7
(15)","BP","GO:0044260","cellular macromolecule metabolic process",0.866666666666667,"231/549",0.000431466677001624,0.00478722551149421,0.00274668009920834,"854156/855067/851177/855962/851273/850409/852501/852673/852258/851772/856680/850980/850979",13,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"ALL"
"322","K7
(15)","BP","GO:0006281","DNA repair",0.466666666666667,"72/549",0.00136212211330219,0.0113927802256329,0.00653663017237577,"855067/852501/852673/852258/851772/856680/850980",7,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"ALL"
"323","K7
(15)","BP","GO:0006259","DNA metabolic process",0.533333333333333,"95/549",0.00136908946917477,0.0113927802256329,0.00653663017237577,"854156/855067/852501/852673/852258/851772/856680/850980",8,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"ALL"
"324","K7
(15)","BP","GO:0006974","cellular response to DNA damage stimulus",0.466666666666667,"81/549",0.00282469442830509,0.0146256400398908,0.00839148988057887,"855067/852501/852673/852258/851772/856680/850980",7,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"ALL"
"325","K7
(15)","CC","GO:0005654","nucleoplasm",0.533333333333333,"25/550",2.891566062034e-08,1.35903604915598e-06,1.03487627483322e-06,"854156/851177/850409/852501/852673/852258/856680/850980",8,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"ALL"
"326","K7
(15)","CC","GO:0031298","replication fork protection complex",0.466666666666667,"18/550",6.10110541114019e-08,1.43375977161795e-06,1.09177675778298e-06,"854156/855067/852501/852673/852258/856680/850980",7,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"ALL"
"327","K7
(15)","CC","GO:0031974","membrane-enclosed lumen",0.6,"157/550",0.00986252635799695,0.0356568260635274,0.0271518944268742,"854156/855067/851177/850409/852501/852673/852258/856680/850980",9,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"ALL"
"328","K7
(15)","CC","GO:0043233","organelle lumen",0.6,"157/550",0.00986252635799695,0.0356568260635274,0.0271518944268742,"854156/855067/851177/850409/852501/852673/852258/856680/850980",9,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"ALL"
"329","K7
(15)","MF","GO:0003678","DNA helicase activity",0.333333333333333,"10/546",1.76345384250117e-06,8.64092382825572e-05,2.78440080394921e-05,"852501/852673/852258/856680/850980",5,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"ALL"
"330","K9
(8)","BP","GO:0032787","monocarboxylic acid metabolic process",0.75,"14/549",2.21549874084522e-09,4.36453251946509e-07,3.94125565476676e-07,"854556/854529/854706/850317/850614/856044",6,"K9 (8)","Bayesian",3,"Bayesian: chain 3",9,"ALL"
"331","K9
(8)","BP","GO:0019752","carboxylic acid metabolic process",0.75,"19/549",1.96980723815191e-08,1.38143506591545e-06,1.24746206860653e-06,"854556/854529/854706/850317/850614/856044",6,"K9 (8)","Bayesian",3,"Bayesian: chain 3",9,"ALL"
"332","K9
(8)","BP","GO:0006082","organic acid metabolic process",0.75,"20/549",2.80494429627503e-08,1.38143506591545e-06,1.24746206860653e-06,"854556/854529/854706/850317/850614/856044",6,"K9 (8)","Bayesian",3,"Bayesian: chain 3",9,"ALL"
"333","K9
(8)","BP","GO:0043436","oxoacid metabolic process",0.75,"20/549",2.80494429627503e-08,1.38143506591545e-06,1.24746206860653e-06,"854556/854529/854706/850317/850614/856044",6,"K9 (8)","Bayesian",3,"Bayesian: chain 3",9,"ALL"
"334","K9
(8)","BP","GO:0044281","small molecule metabolic process",0.875,"40/549",4.91977399511835e-08,1.93839095407663e-06,1.75040380036842e-06,"854556/854529/852846/854706/850317/850614/856044",7,"K9 (8)","Bayesian",3,"Bayesian: chain 3",9,"ALL"
"335","K10
(44)","BP","GO:0044260","cellular macromolecule metabolic process",0.840909090909091,"231/549",3.02521856379073e-09,1.25849092253695e-06,8.75721163202581e-07,"856847/853952/855217/853003/856237/855861/851561/852119/856801/854981/850429/856831/855427/856559/853252/855239/851457/851856/851691/851055/856458/855701/855976/851811/852295/851810/855700/852283/855743/852294/854554/852062/855255/854150/855418/854232/853137",37,"K10 (44)","Bayesian",3,"Bayesian: chain 3",10,"ALL"
"336","K10
(44)","BP","GO:0022402","cell cycle process",0.613636363636364,"179/549",4.14956423161483e-05,0.000465589120670634,0.000323980283867471,"856847/853952/856554/853003/856237/851561/852119/853136/854981/850429/856831/856559/853252/855239/856191/851691/854555/856458/855701/852295/855700/855743/852294/854554/852062/855418/854232",27,"K10 (44)","Bayesian",3,"Bayesian: chain 3",10,"ALL"
"337","K10
(45)","CC","GO:0000786","nucleosome",0.222222222222222,"11/550",5.13700414499625e-11,4.57193368904666e-09,3.83923467678667e-09,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K10 (45)","Bayesian",3,"Bayesian: chain 3",10,"ALL"
"338","K10
(45)","CC","GO:0000788","nuclear nucleosome",0.2,"10/550",7.01077005763434e-10,3.11979267564728e-08,2.61981407416862e-08,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K10 (45)","Bayesian",3,"Bayesian: chain 3",10,"ALL"
"339","K10
(45)","CC","GO:0044815","DNA packaging complex",0.222222222222222,"13/550",1.18260248443564e-09,3.50838737049241e-08,2.94613250508529e-08,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K10 (45)","Bayesian",3,"Bayesian: chain 3",10,"ALL"
"340","K10
(45)","CC","GO:0000790","nuclear chromatin",0.311111111111111,"30/550",4.3927992951201e-09,9.77397843164222e-08,8.20759868298755e-08,"856847/854981/850429/855701/855976/852284/851811/852295/851810/855700/852283/852294/852062/854150",14,"K10 (45)","Bayesian",3,"Bayesian: chain 3",10,"ALL"
"341","K10
(45)","CC","GO:0031298","replication fork protection complex",0.133333333333333,"18/550",0.00188720868597857,0.0152692339138266,0.0128221834166965,"852284/851811/852295/851810/852283/852294",6,"K10 (45)","Bayesian",3,"Bayesian: chain 3",10,"ALL"
"342","K14
(21)","BP","GO:0006260","DNA replication",0.666666666666667,"51/549",4.28773562843867e-11,1.27774521727472e-08,1.01100292712659e-08,"853500/853821/852245/855448/856305/851391/851671/851266/850297/850793/855621/855950/853747/855102",14,"K14 (21)","Bayesian",3,"Bayesian: chain 3",14,"ALL"
"343","K14
(21)","BP","GO:0006261","DNA-dependent DNA replication",0.619047619047619,"47/549",3.06749241103275e-10,4.5705636924388e-08,3.61641210563861e-08,"853500/853821/852245/855448/856305/851391/851671/851266/850297/850793/855621/855950/855102",13,"K14 (21)","Bayesian",3,"Bayesian: chain 3",14,"ALL"
"344","K14
(21)","BP","GO:0006281","DNA repair",0.666666666666667,"72/549",7.48745673824057e-09,7.43754035998563e-07,5.8848782784768e-07,"853500/853821/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/855102",14,"K14 (21)","Bayesian",3,"Bayesian: chain 3",14,"ALL"
"345","K14
(21)","BP","GO:0006259","DNA metabolic process",0.714285714285714,"95/549",3.08013347511018e-08,2.29469943895709e-06,1.81565762743337e-06,"853500/853821/852245/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/855102",15,"K14 (21)","Bayesian",3,"Bayesian: chain 3",14,"ALL"
"346","K14
(21)","BP","GO:0006974","cellular response to DNA damage stimulus",0.666666666666667,"81/549",4.03732791553173e-08,2.40624743765691e-06,1.9039188485876e-06,"853500/853821/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/855102",14,"K14 (21)","Bayesian",3,"Bayesian: chain 3",14,"ALL"
"347","K14
(21)","BP","GO:0044260","cellular macromolecule metabolic process",0.761904761904762,"231/549",0.00132704148956468,0.010406799049744,0.00823427406267279,"853500/853821/852245/855448/856305/851391/853371/851671/853327/851266/850297/850793/855621/855950/853747/855102",16,"K14 (21)","Bayesian",3,"Bayesian: chain 3",14,"ALL"
"348","K14
(21)","BP","GO:0033260","nuclear DNA replication",0.19047619047619,"18/549",0.00343078891004513,0.0224207169031884,0.0177401645578036,"851391/850297/850793/855621",4,"K14 (21)","Bayesian",3,"Bayesian: chain 3",14,"ALL"
"349","K14
(21)","CC","GO:0031974","membrane-enclosed lumen",0.619047619047619,"157/550",0.00119303108172734,0.00429491189421841,0.00259536586200333,"853500/853821/852245/855448/856305/853371/851266/850297/850793/855621/853747/854786/855102",13,"K14 (21)","Bayesian",3,"Bayesian: chain 3",14,"ALL"
"350","K14
(21)","CC","GO:0043233","organelle lumen",0.619047619047619,"157/550",0.00119303108172734,0.00429491189421841,0.00259536586200333,"853500/853821/852245/855448/856305/853371/851266/850297/850793/855621/853747/854786/855102",13,"K14 (21)","Bayesian",3,"Bayesian: chain 3",14,"ALL"
"351","K14
(21)","MF","GO:0016772","transferase activity, transferring phosphorus-containing groups",0.285714285714286,"38/546",0.00191010143836778,0.0248313186987811,0.0188999510743759,"853500/853821/852245/856305/855621/855950",6,"K14 (21)","Bayesian",3,"Bayesian: chain 3",14,"ALL"
"352","K16
(19)","BP","GO:0016192","vesicle-mediated transport",0.315789473684211,"22/549",3.91511925821482e-05,0.0103750660342693,0.00976719225470434,"852129/851949/855458/854170/851226/850519",6,"K16 (19)","Bayesian",3,"Bayesian: chain 3",16,"ALL"
"353","K16
(19)","CC","GO:0005783","endoplasmic reticulum",0.473684210526316,"61/550",5.43958202933373e-05,0.00243779589010457,0.00198665878989846,"852751/856595/852857/853580/855458/854170/851462/851226/850519",9,"K16 (19)","Bayesian",3,"Bayesian: chain 3",16,"ALL"
"354","K16
(19)","CC","GO:0005789","endoplasmic reticulum membrane",0.368421052631579,"38/550",0.000117957865650221,0.00243779589010457,0.00198665878989846,"852751/856595/852857/855458/851462/851226/850519",7,"K16 (19)","Bayesian",3,"Bayesian: chain 3",16,"ALL"
"355","K16
(19)","CC","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",0.368421052631579,"38/550",0.000117957865650221,0.00243779589010457,0.00198665878989846,"852751/856595/852857/855458/851462/851226/850519",7,"K16 (19)","Bayesian",3,"Bayesian: chain 3",16,"ALL"
"356","K16
(19)","CC","GO:0012505","endomembrane system",0.526315789473684,"92/550",0.000271739909716856,0.00421196860061127,0.00343250412273923,"852751/852129/856595/852857/853580/855458/854170/851462/851226/850519",10,"K16 (19)","Bayesian",3,"Bayesian: chain 3",16,"ALL"
"357","K16
(19)","CC","GO:0031224","intrinsic component of membrane",0.578947368421053,"128/550",0.000989194173051231,0.0102216731215294,0.00833005619411563,"852751/850490/850811/856595/852857/853580/855458/854170/851462/851226/850519",11,"K16 (19)","Bayesian",3,"Bayesian: chain 3",16,"ALL"
"358","K16
(19)","CC","GO:0031090","organelle membrane",0.421052631578947,"89/550",0.00566274470094643,0.0438862714323348,0.0357647033743985,"852751/852129/856595/852857/855458/851462/851226/850519",8,"K16 (19)","Bayesian",3,"Bayesian: chain 3",16,"ALL"
"359","K17
(19)","BP","GO:0042254","ribosome biogenesis",0.736842105263158,"22/549",1.58015220084099e-18,2.60725113138763e-16,2.26211262436184e-16,"854221/852569/853048/853784/851497/853956/856553/855408/851924/850982/854021/856228/851403/851656",14,"K17 (19)","Bayesian",3,"Bayesian: chain 3",17,"ALL"
"360","K17
(19)","BP","GO:0022613","ribonucleoprotein complex biogenesis",0.736842105263158,"23/549",4.00245377854702e-18,3.3020243673013e-16,2.86491428359155e-16,"854221/852569/853048/853784/851497/853956/856553/855408/851924/850982/854021/856228/851403/851656",14,"K17 (19)","Bayesian",3,"Bayesian: chain 3",17,"ALL"
"361","K17
(19)","BP","GO:0006364","rRNA processing",0.631578947368421,"17/549",2.11616676393381e-16,7.07318614560874e-15,6.13686325870998e-15,"854221/853048/853784/853956/856553/855408/851924/850982/854021/856228/851403/851656",12,"K17 (19)","Bayesian",3,"Bayesian: chain 3",17,"ALL"
"362","K17
(19)","BP","GO:0016072","rRNA metabolic process",0.631578947368421,"17/549",2.11616676393381e-16,7.07318614560874e-15,6.13686325870998e-15,"854221/853048/853784/853956/856553/855408/851924/850982/854021/856228/851403/851656",12,"K17 (19)","Bayesian",3,"Bayesian: chain 3",17,"ALL"
"363","K17
(19)","BP","GO:0034470","ncRNA processing",0.684210526315789,"22/549",2.14338974109356e-16,7.07318614560874e-15,6.13686325870998e-15,"854221/853996/853048/853784/853956/856553/855408/851924/850982/854021/856228/851403/851656",13,"K17 (19)","Bayesian",3,"Bayesian: chain 3",17,"ALL"
"364","K17
(19)","CC","GO:0030684","preribosome",0.578947368421053,"16/550",9.7663390433391e-15,3.51588205560208e-13,2.57008922193134e-13,"854221/852569/853048/853956/850689/856553/855408/851924/856228/851403/851656",11,"K17 (19)","Bayesian",3,"Bayesian: chain 3",17,"ALL"
"365","K17
(19)","CC","GO:1990904","ribonucleoprotein complex",0.578947368421053,"20/550",3.55306925935769e-13,6.39552466684384e-12,4.6750911307338e-12,"854221/852569/853048/853956/850689/856553/855408/851924/856228/851403/851656",11,"K17 (19)","Bayesian",3,"Bayesian: chain 3",17,"ALL"
"366","K17
(19)","CC","GO:0005730","nucleolus",0.631578947368421,"31/550",3.97336987345011e-12,4.76804384814013e-11,3.48541216969308e-11,"854221/853048/853784/853956/856553/855408/851924/850982/854021/856228/851403/851656",12,"K17 (19)","Bayesian",3,"Bayesian: chain 3",17,"ALL"
"367","K17
(19)","CC","GO:0031974","membrane-enclosed lumen",0.631578947368421,"157/550",0.0014648277244245,0.005859310897698,0.00428312200124123,"854221/853048/853784/853956/856553/855408/851924/850982/854021/856228/851403/851656",12,"K17 (19)","Bayesian",3,"Bayesian: chain 3",17,"ALL"
